Epoch 164, Train Loss: 1.301982, Train Acc: 0.991477, Train Avg Acc: 0.959821, Test Loss: 1.490705, Test Acc: 0.855556, Test Avg Acc: 0.726047
Epoch 165, Train Loss: 1.284892, Train Acc: 0.988636, Train Avg Acc: 0.941133, Test Loss: 1.476531, Test Acc: 0.877778, Test Avg Acc: 0.822103
Epoch 166, Train Loss: 1.291642, Train Acc: 0.991477, Train Avg Acc: 0.965349, Test Loss: 1.542411, Test Acc: 0.866667, Test Avg Acc: 0.738770
Epoch 167, Train Loss: 1.284723, Train Acc: 0.994318, Train Avg Acc: 0.969246, Test Loss: 1.497643, Test Acc: 0.877778, Test Avg Acc: 0.745677
Epoch 168, Train Loss: 1.290061, Train Acc: 0.991477, Train Avg Acc: 0.967496, Test Loss: 1.475018, Test Acc: 0.888889, Test Avg Acc: 0.738258
Epoch 169, Train Loss: 1.296177, Train Acc: 0.985795, Train Avg Acc: 0.959419, Test Loss: 1.505985, Test Acc: 0.888889, Test Avg Acc: 0.748552
Epoch 170, Train Loss: 1.305098, Train Acc: 0.977273, Train Avg Acc: 0.931605, Test Loss: 1.593606, Test Acc: 0.844444, Test Avg Acc: 0.789528
Epoch 171, Train Loss: 1.304928, Train Acc: 0.991477, Train Avg Acc: 0.992331, Test Loss: 1.526836, Test Acc: 0.900000, Test Avg Acc: 0.755905
Epoch 172, Train Loss: 1.312435, Train Acc: 0.974432, Train Avg Acc: 0.928645, Test Loss: 1.552120, Test Acc: 0.844444, Test Avg Acc: 0.789750
Epoch 173, Train Loss: 1.290112, Train Acc: 0.988636, Train Avg Acc: 0.964458, Test Loss: 1.482251, Test Acc: 0.900000, Test Avg Acc: 0.695588
Epoch 174, Train Loss: 1.329108, Train Acc: 0.965909, Train Avg Acc: 0.856634, Test Loss: 1.543563, Test Acc: 0.833333, Test Avg Acc: 0.625290
Epoch 175, Train Loss: 1.336186, Train Acc: 0.974432, Train Avg Acc: 0.978705, Test Loss: 1.511971, Test Acc: 0.900000, Test Avg Acc: 0.831885
Epoch 176, Train Loss: 1.297127, Train Acc: 0.988636, Train Avg Acc: 0.993333, Test Loss: 1.510416, Test Acc: 0.900000, Test Avg Acc: 0.761052
Epoch 177, Train Loss: 1.302375, Train Acc: 0.985795, Train Avg Acc: 0.959541, Test Loss: 1.515112, Test Acc: 0.900000, Test Avg Acc: 0.756127
Epoch 178, Train Loss: 1.337047, Train Acc: 0.965909, Train Avg Acc: 0.921278, Test Loss: 1.474070, Test Acc: 0.900000, Test Avg Acc: 0.766199
Epoch 179, Train Loss: 1.344874, Train Acc: 0.963068, Train Avg Acc: 0.895436, Test Loss: 1.541305, Test Acc: 0.866667, Test Avg Acc: 0.794608
Epoch 180, Train Loss: 1.318343, Train Acc: 0.985795, Train Avg Acc: 0.964212, Test Loss: 1.570574, Test Acc: 0.844444, Test Avg Acc: 0.638012
Epoch 181, Train Loss: 1.317790, Train Acc: 0.971591, Train Avg Acc: 0.950535, Test Loss: 1.544797, Test Acc: 0.833333, Test Avg Acc: 0.625067
Epoch 182, Train Loss: 1.328112, Train Acc: 0.965909, Train Avg Acc: 0.894002, Test Loss: 1.552550, Test Acc: 0.844444, Test Avg Acc: 0.789973
Epoch 183, Train Loss: 1.307882, Train Acc: 0.982955, Train Avg Acc: 0.986796, Test Loss: 1.459391, Test Acc: 0.922222, Test Avg Acc: 0.781127
Epoch 184, Train Loss: 1.318076, Train Acc: 0.988636, Train Avg Acc: 0.966631, Test Loss: 1.475799, Test Acc: 0.888889, Test Avg Acc: 0.753699
Epoch 185, Train Loss: 1.302063, Train Acc: 0.980114, Train Avg Acc: 0.908623, Test Loss: 1.577240, Test Acc: 0.855556, Test Avg Acc: 0.695833
Epoch 186, Train Loss: 1.311533, Train Acc: 0.988636, Train Avg Acc: 0.965237, Test Loss: 1.422194, Test Acc: 0.922222, Test Avg Acc: 0.786275
Epoch 187, Train Loss: 1.303125, Train Acc: 0.980114, Train Avg Acc: 0.958872, Test Loss: 1.464844, Test Acc: 0.911111, Test Avg Acc: 0.778699
Epoch 188, Train Loss: 1.290725, Train Acc: 0.994318, Train Avg Acc: 0.965664, Test Loss: 1.460023, Test Acc: 0.900000, Test Avg Acc: 0.755905
Epoch 189, Train Loss: 1.295911, Train Acc: 0.988636, Train Avg Acc: 0.993333, Test Loss: 1.512815, Test Acc: 0.900000, Test Avg Acc: 0.750980
Epoch 190, Train Loss: 1.295153, Train Acc: 0.991477, Train Avg Acc: 0.967442, Test Loss: 1.560743, Test Acc: 0.855556, Test Avg Acc: 0.721346
Epoch 191, Train Loss: 1.295860, Train Acc: 0.985795, Train Avg Acc: 0.987942, Test Loss: 1.565492, Test Acc: 0.877778, Test Avg Acc: 0.736275
Epoch 192, Train Loss: 1.285489, Train Acc: 0.988636, Train Avg Acc: 0.939180, Test Loss: 1.459658, Test Acc: 0.911111, Test Avg Acc: 0.768627
Epoch 193, Train Loss: 1.285434, Train Acc: 0.994318, Train Avg Acc: 0.944444, Test Loss: 1.538195, Test Acc: 0.877778, Test Avg Acc: 0.801961
Epoch 194, Train Loss: 1.306056, Train Acc: 0.982955, Train Avg Acc: 0.984653, Test Loss: 1.492683, Test Acc: 0.922222, Test Avg Acc: 0.846814
Epoch 195, Train Loss: 1.285507, Train Acc: 0.991477, Train Avg Acc: 0.967635, Test Loss: 1.461925, Test Acc: 0.922222, Test Avg Acc: 0.786275
Epoch 196, Train Loss: 1.287352, Train Acc: 0.991477, Train Avg Acc: 0.916667, Test Loss: 1.507306, Test Acc: 0.855556, Test Avg Acc: 0.731417
Epoch 197, Train Loss: 1.319454, Train Acc: 0.977273, Train Avg Acc: 0.983240, Test Loss: 1.599479, Test Acc: 0.822222, Test Avg Acc: 0.678922
Epoch 198, Train Loss: 1.324668, Train Acc: 0.971591, Train Avg Acc: 0.924393, Test Loss: 1.597615, Test Acc: 0.888889, Test Avg Acc: 0.733333
Epoch 199, Train Loss: 1.319603, Train Acc: 0.977273, Train Avg Acc: 0.906659, Test Loss: 1.516887, Test Acc: 0.900000, Test Avg Acc: 0.750980
Epoch 200, Train Loss: 1.312328, Train Acc: 0.980114, Train Avg Acc: 0.907138, Test Loss: 1.423997, Test Acc: 0.911111, Test Avg Acc: 0.768627
Epoch 201, Train Loss: 1.328630, Train Acc: 0.968750, Train Avg Acc: 0.898085, Test Loss: 1.509098, Test Acc: 0.888889, Test Avg Acc: 0.814238
Epoch 202, Train Loss: 1.291234, Train Acc: 0.991477, Train Avg Acc: 0.966994, Test Loss: 1.387750, Test Acc: 0.944444, Test Avg Acc: 0.871591
Epoch 203, Train Loss: 1.292807, Train Acc: 0.991477, Train Avg Acc: 0.993677, Test Loss: 1.484914, Test Acc: 0.922222, Test Avg Acc: 0.705147
Epoch 204, Train Loss: 1.303781, Train Acc: 0.982955, Train Avg Acc: 0.961380, Test Loss: 1.463804, Test Acc: 0.922222, Test Avg Acc: 0.700000
Epoch 205, Train Loss: 1.300806, Train Acc: 0.982955, Train Avg Acc: 0.986318, Test Loss: 1.522713, Test Acc: 0.866667, Test Avg Acc: 0.647794
Epoch 206, Train Loss: 1.280587, Train Acc: 0.997159, Train Avg Acc: 0.996875, Test Loss: 1.585623, Test Acc: 0.866667, Test Avg Acc: 0.658088
Epoch 207, Train Loss: 1.281861, Train Acc: 0.997159, Train Avg Acc: 0.968750, Test Loss: 1.484996, Test Acc: 0.922222, Test Avg Acc: 0.770833
Epoch 208, Train Loss: 1.290563, Train Acc: 0.988636, Train Avg Acc: 0.990327, Test Loss: 1.488769, Test Acc: 0.922222, Test Avg Acc: 0.775758
Epoch 209, Train Loss: 1.288438, Train Acc: 0.985795, Train Avg Acc: 0.962694, Test Loss: 1.453481, Test Acc: 0.911111, Test Avg Acc: 0.773329
Epoch 210, Train Loss: 1.302631, Train Acc: 0.974432, Train Avg Acc: 0.928122, Test Loss: 1.466790, Test Acc: 0.922222, Test Avg Acc: 0.775980
Epoch 211, Train Loss: 1.295798, Train Acc: 0.982955, Train Avg Acc: 0.960539, Test Loss: 1.481132, Test Acc: 0.911111, Test Avg Acc: 0.768627
Epoch 212, Train Loss: 1.295970, Train Acc: 0.982955, Train Avg Acc: 0.934364, Test Loss: 1.534642, Test Acc: 0.866667, Test Avg Acc: 0.728476
Epoch 213, Train Loss: 1.281310, Train Acc: 0.991477, Train Avg Acc: 0.993655, Test Loss: 1.545584, Test Acc: 0.911111, Test Avg Acc: 0.763258
Epoch 214, Train Loss: 1.296106, Train Acc: 0.974432, Train Avg Acc: 0.978190, Test Loss: 1.573388, Test Acc: 0.866667, Test Avg Acc: 0.728922
Epoch 215, Train Loss: 1.288751, Train Acc: 0.985795, Train Avg Acc: 0.987314, Test Loss: 1.475295, Test Acc: 0.922222, Test Avg Acc: 0.770833
Epoch 216, Train Loss: 1.274228, Train Acc: 0.994318, Train Avg Acc: 0.970544, Test Loss: 1.471474, Test Acc: 0.911111, Test Avg Acc: 0.763258
Epoch 217, Train Loss: 1.309446, Train Acc: 0.977273, Train Avg Acc: 0.980861, Test Loss: 1.512817, Test Acc: 0.877778, Test Avg Acc: 0.730682
Epoch 218, Train Loss: 1.299161, Train Acc: 0.988636, Train Avg Acc: 0.990830, Test Loss: 1.627174, Test Acc: 0.888889, Test Avg Acc: 0.738480
Epoch 219, Train Loss: 1.275097, Train Acc: 0.994318, Train Avg Acc: 0.993902, Test Loss: 1.474549, Test Acc: 0.900000, Test Avg Acc: 0.685071
Epoch 220, Train Loss: 1.279537, Train Acc: 0.994318, Train Avg Acc: 0.970010, Test Loss: 1.490059, Test Acc: 0.911111, Test Avg Acc: 0.758333
Epoch 221, Train Loss: 1.281711, Train Acc: 0.988636, Train Avg Acc: 0.990439, Test Loss: 1.499610, Test Acc: 0.922222, Test Avg Acc: 0.775758
Epoch 222, Train Loss: 1.285811, Train Acc: 0.988636, Train Avg Acc: 0.961131, Test Loss: 1.510785, Test Acc: 0.900000, Test Avg Acc: 0.680147
Epoch 223, Train Loss: 1.285631, Train Acc: 0.988636, Train Avg Acc: 0.989919, Test Loss: 1.492787, Test Acc: 0.900000, Test Avg Acc: 0.750980
Epoch 224, Train Loss: 1.292107, Train Acc: 0.994318, Train Avg Acc: 0.966498, Test Loss: 1.486077, Test Acc: 0.911111, Test Avg Acc: 0.763258
Epoch 225, Train Loss: 1.283417, Train Acc: 0.991477, Train Avg Acc: 0.966921, Test Loss: 1.518561, Test Acc: 0.888889, Test Avg Acc: 0.743405
Epoch 226, Train Loss: 1.299392, Train Acc: 0.980114, Train Avg Acc: 0.959672, Test Loss: 1.462350, Test Acc: 0.900000, Test Avg Acc: 0.760829
Epoch 227, Train Loss: 1.284711, Train Acc: 0.991477, Train Avg Acc: 0.993039, Test Loss: 1.523573, Test Acc: 0.900000, Test Avg Acc: 0.745833
Epoch 228, Train Loss: 1.287790, Train Acc: 0.991477, Train Avg Acc: 0.968301, Test Loss: 1.495977, Test Acc: 0.900000, Test Avg Acc: 0.750758
Epoch 229, Train Loss: 1.307820, Train Acc: 0.982955, Train Avg Acc: 0.959983, Test Loss: 1.495886, Test Acc: 0.933333, Test Avg Acc: 0.854167
Epoch 230, Train Loss: 1.282896, Train Acc: 0.988636, Train Avg Acc: 0.915000, Test Loss: 1.445623, Test Acc: 0.933333, Test Avg Acc: 0.864015
Epoch 231, Train Loss: 1.309522, Train Acc: 0.980114, Train Avg Acc: 0.985778, Test Loss: 1.511614, Test Acc: 0.877778, Test Avg Acc: 0.741422
Epoch 232, Train Loss: 1.307473, Train Acc: 0.977273, Train Avg Acc: 0.957920, Test Loss: 1.442550, Test Acc: 0.922222, Test Avg Acc: 0.785829
Epoch 233, Train Loss: 1.310383, Train Acc: 0.980114, Train Avg Acc: 0.984390, Test Loss: 1.610348, Test Acc: 0.855556, Test Avg Acc: 0.706127
Epoch 234, Train Loss: 1.290181, Train Acc: 0.988636, Train Avg Acc: 0.992801, Test Loss: 1.531045, Test Acc: 0.922222, Test Avg Acc: 0.700000
Epoch 235, Train Loss: 1.288563, Train Acc: 0.997159, Train Avg Acc: 0.997788, Test Loss: 1.426227, Test Acc: 0.955556, Test Avg Acc: 0.808333
Epoch 236, Train Loss: 1.279352, Train Acc: 0.991477, Train Avg Acc: 0.993677, Test Loss: 1.464957, Test Acc: 0.900000, Test Avg Acc: 0.750758
Epoch 237, Train Loss: 1.287788, Train Acc: 0.988636, Train Avg Acc: 0.988622, Test Loss: 1.456870, Test Acc: 0.900000, Test Avg Acc: 0.761275
Epoch 238, Train Loss: 1.287373, Train Acc: 0.988636, Train Avg Acc: 0.990598, Test Loss: 1.452674, Test Acc: 0.900000, Test Avg Acc: 0.695365
Epoch 239, Train Loss: 1.310713, Train Acc: 0.980114, Train Avg Acc: 0.934766, Test Loss: 1.516709, Test Acc: 0.866667, Test Avg Acc: 0.733846
Epoch 240, Train Loss: 1.277216, Train Acc: 1.000000, Train Avg Acc: 1.000000, Test Loss: 1.483641, Test Acc: 0.911111, Test Avg Acc: 0.768627
Epoch 241, Train Loss: 1.285263, Train Acc: 0.985795, Train Avg Acc: 0.936887, Test Loss: 1.473001, Test Acc: 0.900000, Test Avg Acc: 0.761275
Epoch 242, Train Loss: 1.288303, Train Acc: 0.985795, Train Avg Acc: 0.990321, Test Loss: 1.535573, Test Acc: 0.877778, Test Avg Acc: 0.736275
Epoch 243, Train Loss: 1.288715, Train Acc: 0.977273, Train Avg Acc: 0.879383, Test Loss: 1.466180, Test Acc: 0.900000, Test Avg Acc: 0.917937
Epoch 244, Train Loss: 1.292923, Train Acc: 0.988636, Train Avg Acc: 0.967222, Test Loss: 1.460662, Test Acc: 0.922222, Test Avg Acc: 0.775758
Epoch 245, Train Loss: 1.280322, Train Acc: 0.985795, Train Avg Acc: 0.938859, Test Loss: 1.523034, Test Acc: 0.877778, Test Avg Acc: 0.735829
Epoch 246, Train Loss: 1.298039, Train Acc: 0.980114, Train Avg Acc: 0.983850, Test Loss: 1.414253, Test Acc: 0.933333, Test Avg Acc: 0.788258
Epoch 247, Train Loss: 1.285123, Train Acc: 0.988636, Train Avg Acc: 0.940505, Test Loss: 1.451997, Test Acc: 0.900000, Test Avg Acc: 0.766422
Epoch 248, Train Loss: 1.283079, Train Acc: 0.991477, Train Avg Acc: 0.993058, Test Loss: 1.460187, Test Acc: 0.922222, Test Avg Acc: 0.704924
Epoch 249, Train Loss: 1.296466, Train Acc: 0.988636, Train Avg Acc: 0.966631, Test Loss: 1.537728, Test Acc: 0.888889, Test Avg Acc: 0.748775
